VID_20250503_101940_raw,VID_20250503_101940_smoothed,VID_20250503_102237_raw,VID_20250503_102237_smoothed,VID_20250503_104116_raw,VID_20250503_104116_smoothed,VID_20250503_111239_raw,VID_20250503_111239_smoothed,VID_20250503_113334_raw,VID_20250503_113334_smoothed,VID_20250503_131618_raw,VID_20250503_131618_smoothed,VID_20250503_133723_raw,VID_20250503_133723_smoothed,VID_20250503_144800_raw,VID_20250503_144800_smoothed,VID_20250504_090933_raw,VID_20250504_090933_smoothed,VID_20250504_093011_raw,VID_20250504_093011_smoothed,VID_20250504_095103_raw,VID_20250504_095103_smoothed,VID_20250504_102143_raw,VID_20250504_102143_smoothed,VID_20250504_104236_raw,VID_20250504_104236_smoothed,VID_20250505_085159_raw,VID_20250505_085159_smoothed,VID_20250505_091306_raw,VID_20250505_091306_smoothed,VID_20250505_101337_raw,VID_20250505_101337_smoothed,VID_20250505_103419_raw,VID_20250505_103419_smoothed,VID_20250505_112436_raw,VID_20250505_112436_smoothed,VID_20250505_114513_raw,VID_20250505_114513_smoothed,VID_20250506_090211_raw,VID_20250506_090211_smoothed,VID_20250506_092253_raw,VID_20250506_092253_smoothed,VID_20250506_095858_raw,VID_20250506_095858_smoothed,VID_20250506_101923_raw,VID_20250506_101923_smoothed,VID_20250506_123245_raw,VID_20250506_123245_smoothed,VID_20250506_125332_raw,VID_20250506_125332_smoothed,VID_20250506_140305_raw,VID_20250506_140305_smoothed,VID_20250506_142322_raw,VID_20250506_142322_smoothed,VID_20250506_145512_raw,VID_20250506_145512_smoothed,VID_20250506_151554_raw,VID_20250506_151554_smoothed,VID_20250507_090217_raw,VID_20250507_090217_smoothed,VID_20250507_092303_raw,VID_20250507_092303_smoothed,VID_20250507_103156_raw,VID_20250507_103156_smoothed,VID_20250507_105235_raw,VID_20250507_105235_smoothed,VID_20250507_134307_raw,VID_20250507_134307_smoothed,VID_20250507_144916_raw,VID_20250507_144916_smoothed,VID_20250507_154415_raw,VID_20250507_154415_smoothed,VID_20250507_160549_raw,VID_20250507_160549_smoothed,VID_20250507_165056_raw,VID_20250507_165056_smoothed,VID_20250507_171136_raw,VID_20250507_171136_smoothed,VID_20250508_093625_raw,VID_20250508_093625_smoothed,VID_20250508_095705_raw,VID_20250508_095705_smoothed,VID_20250508_104343_raw,VID_20250508_104343_smoothed,VID_20250508_110418_raw,VID_20250508_110418_smoothed,VID_20250508_124926_smoothed,VID_20250508_131017_raw,VID_20250508_131017_smoothed,VID_20250508_141100_raw,VID_20250508_141100_smoothed,VID_20250508_143159_raw,VID_20250508_143159_smoothed,VID_20250508_151525_raw,VID_20250508_151525_smoothed,VID_20250508_153602_raw,VID_20250508_153602_smoothed
,,1.9528925221539377,1.9460014851190168,2.124540155412675,2.1220403505530148,2.1855804635089964,2.1825910882502644,1.9685449050811572,1.981458360187981,1.9002922999252618,1.8919926208615188,2.036200737637297,2.0437013487888587,1.988912525391092,1.9917679226246932,1.811358998545023,1.8114356659063953,2.0643189856209223,2.0712983381502656,2.056341985592636,2.0626921541414376,1.5119272547761087,1.5022947807990628,2.005157863846393,2.015617224637853,2.145435356104809,2.1561715997848223,2.007,2.0063254759537337,1.8677026584048315,1.8690875903335404,2.153,2.1486105123030472,1.8576180415590042,1.8501786292252813,2.1002344608276955,2.1082105179631796,1.7187354212511288,1.7274170580551274,1.8956852434001255,1.894,1.828815679522993,1.8352462335148862,2.1068888790536904,2.1096424071514703,2.025,2.0437020360899103,2.1068707899187546,2.0957360163580754,2.069034407372096,2.0751638111352553,2.1530918574341062,2.157057576105679,1.9819195952251512,1.9835832072703987,2.0892086441350104,2.080029302964058,1.8523593032727046,1.8513897275016857,2.1614995615835464,2.1624732884668028,1.9284182219826875,1.929765400496366,2.1416799841759953,2.146452354211068,1.7655864262192207,1.7663936344410711,1.9357321616518866,1.9314641061148454,2.1125969448111768,2.112,2.1339955523779386,2.128536722695217,1.624845622,1.624461308,1.9637972432620718,1.9704558312519724,1.9404526852618673,1.9450119681288083,2.158,2.1536766695740366,1.8734729471158023,1.8427440337461292,2.062036350113347,2.0693186894477797,1.615811578926162,2.0135321865635074,2.007085885195249,1.8429117581792516,1.7393170202483428,2.0312990483877833,2.0453359529929624,1.6795755867512998,1.6688476957895428,1.871547528423034,1.8627094397845054
,,1.9439900008138533,1.948524191688556,2.1249274821301967,2.120961340000713,2.1794383927819596,2.179628583501323,1.9773134906665992,1.9801793657490747,1.8933915854613201,1.8910916742800934,2.034814530102386,2.0404664016986818,1.9947635466742137,1.9942652519579536,1.8009960070117534,1.8055306116942433,2.066714013441347,2.070569840054145,2.0649198937529167,2.061873220762554,1.4948297167344955,1.492409761733295,2.008470843112476,2.0061657998911304,2.154770572752902,2.1556308743259014,2.001370367519442,2.0048697625775143,1.8700538054676763,1.8616000299973092,2.148793861416018,2.152863898281039,1.8453760261130265,1.8451703513243167,2.103265065285943,2.1056771813124087,1.727,1.7146084968221251,1.885445649883688,1.888035798558811,1.832786053080607,1.832429282359231,2.107214077678027,2.109000425101382,2.0408513609724355,2.0385775301137676,2.0896643706247593,2.096232454669073,2.068275903889263,2.0730443024090843,2.145698289327251,2.1569020797240013,1.9882355604821047,1.9896842345914552,2.0750233567012906,2.0851879844495422,1.8433534655651314,1.8506876829048675,2.154124759154066,2.1608656850163936,1.9259337574502382,1.9281819203798103,2.154167280265258,2.1482287286631307,1.763300237808778,1.7607903721710552,1.9190681190734016,1.9266297498025433,2.1230185067167477,2.1147888284303313,2.1285276042616035,2.129232045464806,1.632763172,1.621897563,1.9611252568564872,1.9701372529761323,1.9437974766303179,1.9378968064732316,2.152193087580075,2.1577835950918587,1.835390956927375,1.8396562154457416,2.079,2.069384649129437,1.6088844868481493,2.0109359550748627,2.006098641831623,1.7283971470748118,1.7367737044066422,2.050272331062536,2.0474820562301006,1.6511578659123594,1.6577086822244502,1.861229265304877,1.862797063598537
,,1.9438827011162558,1.9499104228468602,2.116,2.1179996442380413,2.169772948428992,2.1651195466056876,1.9841200205399774,1.9790674548279505,1.8925990989254222,1.891956650511267,2.0275870199972186,2.034491162635306,2.007296342734657,1.9932748527088413,1.792622087934054,1.797328274535558,2.074445143979922,2.069074162100689,2.065,2.060259779120461,1.4688366755012479,1.480797197915698,1.9989288513178851,1.9982393549348396,2.159345612783489,2.155366545676195,2.0140090508638324,2.005680298722541,1.8624675644071012,1.8565968397775434,2.162689571321482,2.1583474915502983,1.8315729711900872,1.8388353496409477,2.1078244486952045,2.104203511176235,1.6923303570424184,1.7011142954381406,1.8840540620461081,1.8869751048845416,1.825669045493592,1.827330439185718,2.107855950683543,2.109437619614491,2.039140845360499,2.032953348264558,2.0899708379485764,2.0969651170414285,2.0870987812775925,2.0742561069209744,2.170370657089314,2.1578389378094727,1.986956603904535,1.991226913514324,2.095816746391205,2.0862926222318188,1.8495563979727967,1.8480673483912966,2.170122079266211,2.1628401726614888,1.9161382631157475,1.9273431815991438,2.147151211367743,2.1492575368434337,1.7529776670749255,1.7523697505842637,1.9268481920880076,1.9258815866293948,2.1165843777940916,2.117387676522744,2.1336996636413756,2.1318115612542536,1.608376043,1.620606634,1.961492452597375,1.969482012407951,1.9281718111750248,1.9361606959599065,2.1613177328979125,2.1583377362173866,1.8402474478855528,1.8361015112978896,2.0722556434393105,2.0702066906165464,1.5959866880657172,1.9892448616580003,2.0049503618984756,1.6908894975284046,1.7313255785605561,2.0568592379994324,2.0468969618933364,1.6477523976195227,1.6500669100608358,1.8551745234591837,1.8618310892752437
,,1.9526203286118644,1.951104266963918,2.1076927576736693,2.118251539512002,2.1695166413115823,2.1578844590285415,1.991804866264105,1.9812872472374368,1.887631261906538,1.8889729352094238,2.042910361915033,2.031738534122148,1.9958452372406028,1.996253747672963,1.7782639202117547,1.7897892067709416,2.0760725731851073,2.0690974121667485,2.051831931283667,2.0603181321733253,1.4760630340730208,1.4704015932376175,1.9977836597788112,1.9933397413581786,2.159,2.1559644008269268,2.0044265011991858,2.006453165930454,1.8484210272619128,1.8510503441749282,2.142133854265178,2.157166118644617,1.8352608377186477,1.835,2.1020475204711055,2.1061293357670223,1.6879933324721739,1.6952755782292757,1.8851744129984296,1.8831661868832517,1.8137829028713308,1.8230118822314765,2.1041011973586814,2.1083879780063546,2.0334871790370395,2.0304062201228033,2.103854818603005,2.098696910356612,2.076155780961268,2.0752059034611348,2.159187705006433,2.1618180541039056,2.0058769981509785,1.994944459942452,2.0977810878073857,2.087419114068867,1.841376522775589,1.8462567953150357,2.1704710087538928,2.160771937980526,1.9398753155018624,1.925853787750786,2.148288135926747,2.152511388662788,1.731925405886433,1.745895617659684,1.9252490212945164,1.923237085114772,2.1129257478532804,2.1195062714982362,2.131608058202885,2.1351873535469954,1.628912078,1.62146136,1.986942535080812,1.967605397699453,1.926970864659621,1.929,2.1525491458421735,2.155724874943346,1.8177542303600758,1.8307062241531253,2.066578449524232,2.0727351220939947,1.590545716351762,2.0016423383738653,2.0022349689870302,1.7011590487580555,1.720073897361626,2.043814431626956,2.0472141675977324,1.6398616979487994,1.638194766725668,1.8645499639183472,1.859
,,1.9514028364153266,,2.124204493595135,2.1157837232421217,2.137502484124358,2.1522714120560225,1.9763305863839595,1.9806828643606966,1.8813878887379958,1.8914827906683458,2.035,2.034350014569564,1.9763419496659713,1.9956720747607186,1.7981813978567516,1.7840146716435756,2.0750432297314028,2.067776159041577,2.0647211094251796,2.0612496914565406,1.4592260863317383,1.458356273558443,1.982,1.9904819750892684,2.155380201774385,2.1571795141700143,1.9978826545347992,2.006,1.8353066597683894,1.8476770835103906,2.170,2.1570635432457235,1.8283386985191097,1.8300198581261542,2.1078472663797347,2.110374874647882,1.6940014718890402,1.6866204782501564,1.878,1.8817099687891314,1.8331605699094728,1.817837731749155,2.1099416196314476,2.103234938086831,2.0269042650836884,2.029738421501267,2.0989982641889857,2.098258180992312,2.0714010858457996,2.0746904246958264,2.165109775624239,2.165319951065553,1.993646287637259,1.9976554922764744,2.0786064258148236,2.0851063954617963,1.8501446003608915,1.843311652273428,2.145576718921064,2.1568622786918774,1.9225592764711474,1.9282640786982028,2.154408789288198,2.1552186216633893,1.7435763679279428,1.7419530770194955,1.922498769497839,1.918524168875178,2.124581056155434,2.123576359653479,2.1332839526054217,2.135,1.61609193,1.616454623,1.961273476974688,1.9662854595323034,1.9397295071814025,1.9248948990419708,2.161255433255863,2.1538328238822215,1.817,1.8216809285407782,2.0847245388669124,2.074274523097205,1.5866254487317306,1.9957987650052558,1.9980703771949837,1.692630723973689,1.702642207614877,2.050444800038382,2.048238729540835,1.638949314696333,1.6289958724903728,1.8609396087121235,1.8584837500668914
,,1.9543953012311754,,2.1088076129769617,2.1152079094738534,2.1579125821891045,2.1449770162126844,1.983946071471336,1.9844303406871986,1.8967650856446698,1.8873413195360342,2.026269710703819,2.040764323094558,2.0073213882474548,1.9933421160144982,1.7894025938440208,1.7817839895344822,2.058883227235754,2.0658133037521806,2.0570460072535406,2.060856948776372,1.441311521461611,1.4457577612336316,1.9903082466903088,1.9898115082199743,2.1550859500967947,2.1579723219090883,2.0078341979658356,2.0055194383387893,1.8420171008475568,1.8405884158062653,2.168,2.1620379794956897,1.8320945290419397,1.8245831899852454,2.1171178933887163,2.1116631454974857,1.6704067131148568,1.6788052939939944,1.8861649733516201,1.880081042160521,1.8122497386882253,1.814038795874126,2.100449839491733,2.104849324385301,2.024353194238076,2.033352443501892,2.097946416325657,2.1008987680123123,2.067165274353238,2.0776790381363277,2.160574225651844,2.1683208262921214,2.004749115870262,1.998036117371004,2.0775035927244714,2.084246777559148,1.8419344507878295,1.8418037428021772,2.153154132602987,2.1532076108270273,1.936028878243873,1.9261745486438424,2.171,2.1571639765634743,1.7390309748261321,1.7382025024282322,1.9206050822512535,1.9154496214317973,2.1253048127541803,2.124,2.1416128242360997,2.1342886313513016,1.615,1.608417744,1.9642633945556174,1.968,1.9139466776612992,1.9225970385033806,2.1609141736919257,2.1565241598472356,1.8246566370127657,1.8117099303559598,2.0655355887906954,2.0729078012384425,1.5822092952219728,2.0122631707242133,1.9974270518471178,1.7319348242370443,1.6837481395773763,2.0502345692150534,2.0490556883526514,1.6139003130769933,1.6143055670237922,1.8550621271784649,1.8553313521277695
,,1.943397108826697,,2.121414246208358,2.114269745487427,2.111400570610467,2.1435169738787527,1.978128658575119,1.9850047028266058,1.8844484933793215,1.8843408387209704,2.0343705058539987,2.0419663934589187,1.981683670762559,1.9902430606813648,1.7649238722794194,1.7784504067678641,2.0537705450324992,2.0641440326491827,2.064628194526043,2.0570840024970978,1.4404205195088695,1.4354470098308223,1.9905906972911631,1.9882310912843173,2.1581860700928543,2.1581061150249576,2.0138858566763025,2.007,1.8400760994286185,1.8356615146485282,2.1618852752375552,2.1629042479019307,1.822744122465389,1.8235157431052254,2.1166878042551347,2.1123715770381475,1.6739034565167827,1.6707281442022488,1.8805140112501755,1.8770693822567877,1.8043847846654875,1.8072985866960551,2.1129880598561277,2.1036190046486505,2.0328290564372278,2.0307347591348326,2.1032640142877597,2.103279131221027,2.092228334877899,2.0787531688896985,2.1761993936080453,2.1698789969959176,1.9816812718655212,1.9950084174599962,2.075371895662042,2.0842386120510907,1.8311876042331767,1.8346972857144763,2.1579704273315783,2.147650363624319,1.918381400898844,1.9240901745449688,2.155136062045795,2.159395082758966,1.7354991373597195,1.731293092226247,1.9125255542669226,1.9120315447306004,2.1261721007332977,2.1272461394708584,2.1370074167259574,2.1364800746886674,1.602954659,1.601081272,1.9696434544694728,1.967671665455574,1.9149933446057354,1.9189716821858607,2.1337982213029467,2.159057789338744,1.809459767549058,1.8117609873317213,2.0722988745222937,2.0693863700362645,1.5803388283061777,2.0009092394316075,2.0009243191441595,1.681405279816226,1.686644684456445,2.041223788611772,2.0461812555050005,1.6064862380544689,1.6046349893899565,1.8475454212184066,1.8564078360991383
,,1.9438827011162558,,2.118716150803606,2.1160296833441903,2.158,2.1438407922888656,1.9856638168097578,1.983994467192956,1.8819326570965642,1.8790409304113695,2.0654668980555195,2.045031660194591,2.008643272994128,1.9872358809963862,1.7805480985312832,1.7741099725704825,2.068479844466529,2.0627831109262798,2.056142672148015,2.054696371697203,1.4314958591421536,1.4285118888033375,1.9908187560721544,1.9874321907861088,2.163,2.1585905957080285,2.0048334073079177,2.009,1.8429036104000749,1.8365935212796844,2.1409643066659685,2.1650252282547937,1.8173628843808007,1.820904360325755,2.115,2.1126165818603084,1.6841971873092096,1.6659634330137192,1.8661341726335219,1.8726717309989196,1.8064568843879314,1.8021132371223865,2.093921261210704,2.1012447347005367,2.028941721898574,2.0283850724139953,2.1104612481050045,2.1078554966573533,2.0697782869651045,2.0795655503530432,2.1803508508542127,2.1674480176407505,2.009533751796768,1.9931552897854257,2.0940256696831288,2.0803467170962584,1.8384846753184516,1.829207188178751,2.133354920608454,2.1411564237278906,1.9158787477144195,1.918928365239501,2.1556169859101386,2.1626939890707186,1.7400889341109596,1.7275645884867965,1.8941076476533292,1.9081121380596469,2.133736784423583,2.1309927361452634,2.129546508764136,2.1353351879677005,1.588039794,1.593336773,1.969606836975144,1.9684887502676407,1.9216650614090116,1.9180322214752192,2.1620596482985017,2.1617186215556297,1.8012618009726804,1.8060244556237741,2.071944507473579,2.070556700900633,1.5785009571685134,1.9898436329456441,2.0017190475649556,1.6681060201322282,1.6848657288387812,2.045896015765261,2.0459626561740394,1.581466602754435,1.5930912847634775,1.8566927603009573,1.8530844708296612
,,1.9375156432163512,,2.102177548608048,2.1137742867679776,2.147171937402364,2.1394480689840565,1.9838432260037082,1.9849568026918192,1.8786121608027275,1.874869981912011,2.057115042898638,2.0465042146776287,1.9758574331043857,1.9898047827528222,1.7643753149348829,1.769287730701937,2.054326223041998,2.060748773052871,2.059720429456976,2.0574942792701476,1.4100728680368961,1.4179264412399606,1.9814303093228176,1.985,2.1553406621027507,2.1580324346474797,2.0071659252774916,2.011127645811854,1.828015088253062,1.8354629676966416,2.1797322185348973,2.1653033603071163,1.8160407619663703,1.820474905933196,2.1092629528778635,2.1120763208519464,1.6468457440879987,1.6579320690506656,1.867819858182366,1.8666972282291163,1.7932336713254649,1.7973414250817767,2.0948264006627744,2.1024006267210544,2.036873816078228,2.0259754774644474,2.1084258851198925,2.109843253178271,2.0868705847135853,2.0851973210617225,2.161795572504195,2.1698722236695382,1.987512599571012,1.9930444665811837,2.0756542590630467,2.0798208457376504,1.824142935759799,1.822928085297366,2.137174429935029,2.136998103592412,1.9303981619123025,1.9164387532478049,2.166563982368632,2.1657858615077425,1.7221650178271002,1.7241898351706126,1.9034282206355817,1.904417757796344,2.1325103920767976,2.1386975287308037,2.133852795535426,2.1326177184281554,1.580680975,1.582468294,1.9648638149846072,1.9677565725895683,1.913401397743172,1.917161013566011,2.181095264290203,2.1642103237714667,1.8011938807380727,1.8061851766988992,2.0651671361527546,2.068455962207331,1.5771195720749676,1.9916312600626176,1.9984246347238914,1.6709050925829891,1.6774686482775663,2.0435901525942572,2.0475982510707906,1.580901038970067,1.5804882836161243,1.850826099307318,1.8474592046976783
,,,,2.121477516720584,2.1112533621782963,2.1364920121377695,2.1381217464706697,1.9989476092595768,1.9870902821991292,1.863408846457705,1.867617719782797,2.042534289920473,2.0496505091562778,1.9803000774957953,1.9910553151603119,1.7702908737495844,1.7618192605620233,2.0716492838981484,2.062525402287392,2.045452580603505,2.057006191336439,1.4066911439646173,1.4106984727938339,1.990,1.9845410089320104,2.154,2.1581312622797446,2.0081980408899653,2.0116736589030495,1.8240205611704634,1.8336839806942697,2.1801660389814526,2.1646308731550112,1.815805673622611,1.8172977927494702,2.102429934689515,2.112674869032536,1.639033725398096,1.6494546503915415,1.8693485998680484,1.8614355614067364,1.7918705954344678,1.7951286575003969,2.113861241803524,2.1018304479817678,2.029665807125255,2.023739024100786,2.111073244963664,2.1123259058943207,2.0934533766504493,2.088,2.165369652508837,2.171090051078381,1.9854934402441986,1.9938040835116833,2.0919405890170366,2.0829771639689256,1.807103806021727,1.8155369402207484,2.1373764063483414,2.136577276655381,1.8971157604929312,1.9152250807708786,2.167917117340414,2.1684552467625124,1.7096285365791295,1.7222235588402612,1.9137996086821587,1.901903469157175,2.137267109191411,2.1384369580971048,2.130395545556313,2.1300009031217346,1.570238679,1.573775755,1.9671712625868247,1.9733353848132036,1.9192224571219445,1.9144414874567364,2.170204362976394,2.1651253560699213,1.8065628051594547,1.8022097500932075,2.066144883509229,2.067,1.5681956305388098,2.0155003089441417,1.998924351678426,1.6751825761381294,1.671079015068985,2.0536912782054344,2.0455291562182207,1.5696167513709642,1.5707444121561687,1.8481884598116094,1.8378893609890508
,,,,2.1073466669448466,2.1110274260384814,2.1513800257553073,2.1325532517749064,1.982767113309396,1.9879472746180573,1.8585224880135627,1.8625624945027353,2.0348362144376124,2.053052981574672,1.9923661929546554,1.9884099876112256,1.7547476397777588,1.7585394392507891,2.0665805598637896,2.065042535316935,2.048629449823173,2.056828274954774,1.4054125237040447,1.401915880580229,1.9814759623817264,1.980636464934702,2.166380908320037,2.157,2.0203175203998027,2.0114618242217506,1.837534824444142,1.8274765835865554,2.150,2.165467094437439,1.822322456361249,1.812413469448456,2.115826979823698,2.1107923540246296,1.649578312281236,1.6423687486616525,1.8483656164414737,1.857,1.7898389814523954,1.796098194986902,2.0946949988987598,2.1020213151376246,2.0076314713193386,2.018935995914198,2.108,2.112,2.0859083624372303,2.0907976707832585,2.1689783579056745,2.172,1.9874203954521743,1.995591523339237,2.077,2.0856942388272754,1.7986844311965018,1.8101457715640428,2.1304770790407197,2.1372633376934242,1.9137702341068683,1.9092562987752189,2.1762827244885194,2.172430687529959,1.7082705800857858,1.7208604744746374,1.8951453324981677,1.9003783941553536,2.1474916242800184,2.1385920521277257,2.1387954255111623,2.1280365987142287,1.575428361,1.567620283,1.977006542957077,1.9741923400051005,1.9122174213751848,1.916489569760586,2.1654989764902792,2.1673965816703173,1.807396442956159,1.7971433535484203,2.067262245276477,2.0699894746091436,1.5634560759822864,2.0066816211493994,1.9990497134796306,1.6644143813764358,1.6625412893648086,2.043,2.044552497300785,1.5714244564634159,1.5623487557457367,1.8476373790531706,1.8429543197612996
,,,,2.1143367047681116,2.1087743850984704,2.121968691098183,2.130508943429623,1.9804851176284326,1.9881721512442536,1.8563353300530292,1.860947430186986,2.0602232351590004,2.0530334017841327,1.9926175447318226,1.991378593512121,1.7511709361913057,1.756248509878767,2.062779648003332,2.065566941209447,2.0646079701176276,2.0571804766567654,1.4051017684745046,1.3937934409358586,1.9739979723368437,1.9783573393568972,2.154062769444487,2.155350082931061,2.0172827305490197,2.011920811712679,1.8371121615850283,1.8216040776832787,2.173988580725796,2.1679620906260597,1.8069729726443562,1.809939002178885,2.1102893237745834,2.1098547934521714,1.6345878594254952,1.6386299847234393,1.852943841143628,1.8530546133160462,1.7961038717582702,1.7944994463699726,2.1003652573667067,2.1019682630496765,2.0095296709993082,2.015620874502707,2.130985457235246,2.1119264765908645,2.0946986516146797,2.0912754731471925,2.169093283807954,2.1711955158617626,2.0062210642594156,1.9956066947037348,2.0783781834067083,2.0846540629300137,1.8216162488822347,1.8051454250184564,2.1387816427284942,2.136568647725542,1.907742560548005,1.9128790828162698,2.1739526938585305,2.177376042198005,1.7282698266551637,1.720,1.9057695118091238,1.900457863047928,2.1415564086126184,2.142453773465671,2.1168652293131203,2.1290461991291756,1.55671556,1.565684458,1.9817412325458887,1.9737208099961472,1.918674295181376,1.9145996304410895,2.169105635198499,2.1718500267512817,1.7849306589171543,1.7976288353804615,2.078219483174985,2.069305577582078,1.560779188232988,1.9810542521968286,2.0024678622799694,1.674899212559534,1.6645831356247571,2.0499703347624463,2.046,1.553258898759748,1.5534454579078143,1.8225935949799057,1.8478551260092257
,,,,2.0960368407907044,2.108,2.099438351998606,2.121171910406815,1.9927317624291225,1.9869853570733944,1.8625203318017847,1.8578325886764824,2.053808787197966,2.0528954318381687,2.0022513106874786,1.9900205134499855,1.750,1.7506502336157408,2.0569087473959344,2.063735050828951,2.0759582479000356,2.058282742974032,1.378378371714799,1.3845978386518056,1.9730193763529051,1.9777484876573714,2.1492557813921165,2.1553024306915973,2.0022488193712347,2.011357453620655,1.8033903007624164,1.8152838731808636,2.154219987732167,2.1680422219558912,1.8170260708729435,1.8049725388049886,2.109589866788366,2.108281775153498,1.6274002331354298,1.6245216037737902,1.8471902971041563,1.8501624417851543,1.7980336926819271,1.7907580149412512,2.1147298732620934,2.1040352105334774,2.013295088550608,2.012168135400647,2.1044558166498186,2.112719105957498,2.097983113750662,2.094862238350965,2.183855389558084,2.171477013608979,2.0074801400444158,1.9942526597371872,2.0901742668072654,2.0840291006834395,1.7960566516765126,1.8007618047998357,2.1376806520278517,2.139305604134748,1.9312079190424944,1.9129099578448572,2.1832784474982327,2.1796155319438952,1.7238841330132944,1.718316585947639,1.8944024041767924,1.902352473368591,2.1560550490122994,2.143808668838248,2.1218400922551117,2.1276318539472445,1.560400446,1.559221933,1.9713800859743285,1.9730622358295204,1.915235616740142,1.9112184339247391,2.161358348472611,2.1718114897267746,1.8063336680400586,1.7954531794660604,2.060,2.070458964472493,1.551447462569079,1.9996745907689768,2.002523843260681,1.6544915862109835,1.6615475845785521,2.043524173867236,2.0454996043799865,1.5386950051579964,1.5466549479159928,1.834,1.8488468946115197
,,,,2.1158051832295284,2.1090763589082626,2.123881999629763,2.115959783141932,1.9854529189888144,1.986176107587453,1.8507725259105912,1.8545435714658243,2.0566178848632215,2.0548502640239388,1.9849990454605746,1.992019456940269,1.7454968407600846,1.744354101431494,2.0736390250426977,2.0647145219391776,2.049,2.060355020438191,1.3782940516383686,1.3789815543100459,1.9825612579130047,1.9776806081061897,2.1574699791320007,2.156517704164489,2.007379334442346,2.0092076655845066,1.8095365856164767,1.809751585723477,2.178685255786785,2.161762593484953,1.783264133940186,1.7997726423850529,2.118394658678202,2.1078490450303957,1.620351913432574,1.6148119338373053,1.8522694888061333,1.8487966596637808,1.8042054520750574,1.7889421035652386,2.0945501859955584,2.1026395097998245,2.0138944572150472,2.0082099521359043,2.1082837624243136,2.117197548250679,2.0858218218564923,2.093821684882611,2.174936351617422,2.1754620766692443,1.9890027282295102,1.9969431359417293,2.096,2.089413019970119,1.797935077810422,1.7980843977696748,2.148282815697775,2.140056856828109,1.8982652633360773,1.913359709631325,2.1837348575574187,2.183298421328507,1.7336302917184723,1.7178751757767012,1.900195061000983,1.9008975776492916,2.115044470078657,2.1429006443269323,2.133796859412839,2.1278166570539034,1.552618114,1.554341753,1.9778242909567512,1.9725772350018163,1.9028278272565227,1.9094763158706112,2.1712655443086684,2.171631200972741,1.7796209473118922,1.7905687401604604,2.0803221096384608,2.0719207655690655,1.5493015004821515,2.014160471580333,2.001499934244253,1.6543715137010355,1.6551973703277207,2.036334022212397,2.048146801792206,1.543,1.5352218047399298,1.8414304839500573,1.8497053887147967
,,,,2.1078469160813658,2.1078755504749425,2.114688420080551,2.110548884260771,1.9888527629922073,1.9849290654089247,1.8711024994224026,1.8570347950009776,2.062690821048997,2.057267151870788,1.9882630723500898,1.9902217553295558,1.7440247248693368,1.7356805357644647,2.0590971193661005,2.0602926672830573,,,1.3639816238856945,1.3709114323572056,1.9724239535666124,1.9766244716896688,2.1529533126735254,2.1556041942915205,2.013314469259303,2.0045879080813926,1.7950041165219082,1.8022920068821204,2.1595963796024606,2.1638866853688343,1.7932099906718164,1.7934677436224291,2.095624311668849,2.1071772322565616,1.612330069383063,1.6083182924237533,1.8508757486958431,1.8469258311402519,1.777272587134509,1.7883916528705954,2.0997401850334168,2.0973759534278917,2.007064540160896,2.0097731669020202,2.110917083096415,2.1200655747537676,2.0965036745628503,2.091177594297243,2.170416009417844,2.1738621403833203,2.0012227947511687,1.9991327427027095,2.0915249657573156,2.092281993375364,1.794,1.7943340110802315,2.149328229150613,2.1415757673198947,1.9063944990989146,1.9160945620255458,2.187183883601783,2.186,1.7081789939034846,1.7186965247968857,1.8990376424806068,1.8974299730655837,2.1510815972376847,2.143846350092712,2.1335953295762895,2.1300477552352044,1.561574678,1.548654984,1.9598741368741077,1.967392916943874,1.9139327655706273,1.908646428443967,2.179028952018824,2.1757414267419906,1.7867881625665918,1.7861632132692762,2.073156446979487,2.072108056512489,1.542,2.0029434025556556,1.9972605565135204,1.6487239378780894,1.6499406462034476,2.051,2.0482071538783315,1.5204979681262538,1.525556113063919,1.912565564758411,1.8509962687296184
